"","literature.path","explained.by"
"29716","ATP cytoplasm->Prolactin receptor","NF"
"29717","ATP cytoplasm->CDC25A","NF"
"29718","ATP cytoplasm->CDC25C","NF"
"29719","ATP cytoplasm->RIPK2","NF"
"29720","ATP cytoplasm->PKC-eta","NF"
"29721","ATP cytoplasm->Rictor","NF"
"29722","ATP cytoplasm->ESPL1","NF"
"29723","ATP cytoplasm->PKC-theta","NF"
"29724","ATP cytoplasm->NF-kB2 (p52)","NF"
"29725","ATP cytoplasm->WDR3","NF"
"29726","ATP cytoplasm->G-protein alpha-i2","NF"
"29727","ATP cytoplasm->RXR","NF"
"29728","ATP cytoplasm->PKC-epsilon","NF"
"29729","ATP cytoplasm->GRP78","NF"
"29730","ATP cytoplasm->PKC-mu","NF"
"29731","ATP cytoplasm->NF-kB1 (p50)","NF"
"29732","ATP cytoplasm->STAT5A","NF"
"29733","ATP cytoplasm->COL1A2","NF"
"29734","ATP cytoplasm->TRUB2","NF"
"29735","ATP cytoplasm->Lef-1","NF"
"29736","ATP cytoplasm->BRG1","NF"
"29737","ATP cytoplasm->PKC-lambda/iota","NF"
"29738","Plectin 1->MEK1(MAP2K1)","NF"
"29739","Plectin 1->C/EBPalpha","NF"
"29740","Plectin 1->MTOR","NF"
"29741","Plectin 1->GSK3B","NF"
"29742","Plectin 1->NF-kB","NF"
"29743","Plectin 1->CREB1","NF"
"29744","Plectin 1->ADAM17","NF"
"29745","Plectin 1->RelA (p65 NF-kB subunit)","NF"
"29746","Plectin 1->PRKAA1","NF"
"29747","Plectin 1->SRC","NF"
"29748","Plectin 1->ITGB4","NF"
"29749","Plectin 1->E2F1","NF"
"29750","Plectin 1->STK11","NF"
"29751","Plectin 1->SREBP1 (nuclear)","NF"
"29752","Plectin 1->FAP-1","NF"
"29753","Plectin 1->c-IAP2","NF"
"29754","Plectin 1->FOXO3A","NF"
"29755","Plectin 1->PKA-cat (cAMP-dependent)","NF"
"29756","Plectin 1->RPS6KB1","NF"
"29757","Plectin 1->CaMKK2","NF"
"29758","Plectin 1->DEPTOR","NF"
"29759","Plectin 1->CDK1 (p34)","NF"
"29760","Plectin 1->STAT3","NF"
"29761","Plectin 1->MLK3(MAP3K11)","NF"
"29762","Plectin 1->EGFR","NF"
"29763","Plectin 1->p90Rsk","NF"
"29764","Plectin 1->GSK3A/beta","NF"
"29765","Plectin 1->TSC2","NF"
"29766","Plectin 1->NF-AT1(NFATC2)","NF"
"29767","Plectin 1->C/EBPbeta","NF"
"29768","Plectin 1->c-Abl","NF"
"29769","Plectin 1->p300","NF"
"29770","Plectin 1->AKT(PKB)","NF"
"29771","Plectin 1->BCL10","NF"
"29772","Plectin 1->RPS6KA1","NF"
"29773","Plectin 1->SRF","NF"
"29774","Plectin 1->RACK1","NF"
"29775","Plectin 1->ESR1 (nuclear)","NF"
"29776","Plectin 1->TSC1","NF"
"29777","Plectin 1->NCOA1 (SRC1)","NF"
"29778","Plectin 1->MEK2(MAP2K2)","NF"
"29779","Plectin 1->Cyclin D","NF"
"29780","Plectin 1->HSP40","NF"
"29781","Plectin 1->NF-AT2(NFATC1)","NF"
"29782","Plectin 1->HNF4-alpha","NF"
"29783","Plectin 1->c-Myc","NF"
"29784","Plectin 1->NCOA3 (pCIP/SRC3)","NF"
"29785","Plectin 1->GCR-alpha","NF"
"29786","Plectin 1->Androgen receptor","NF"
"29787","Plectin 1->PAX3","NF"
"29788","Plectin 1->B-Raf","NF"
"29789","Plectin 1->PLK1","NF"
"29790","Plectin 1->RAF1","NF"
"29791","Plectin 1->RARalpha","NF"
"29792","Plectin 1->NRF2","NF"
"29793","Plectin 1->ESR2","NF"
"29794","Plectin 1->p73","NF"
"29795","Plectin 1->NOTCH1 (NICD)","NF"
"29796","Plectin 1->AKT1","NF"
"29797","Plectin 1->FAK1","NF"
"29798","Plectin 1->p70 S6 kinase2","NF"
"29799","Plectin 1->IKK-beta","NF"
"29800","Plectin 1->Wee1B","NF"
"29801","Plectin 1->IQGAP1","NF"
"29802","Plectin 1->Cyclin D1","NF"
"29803","Plectin 1->PKC-zeta","NF"
"29804","Plectin 1->p90RSK2(RPS6KA3)","NF"
"29805","Plectin 1->PRKAB1","NF"
"29806","Plectin 1->ERK2 (MAPK1)","NF"
"29807","Plectin 1->ErbB4","NF"
"29808","Plectin 1->Huntingtin","NF"
"29809","Plectin 1->ETS1","NF"
"29810","Plectin 1->M-Ras","NF"
"29811","Plectin 1->Beta-catenin","NF"
"29812","Plectin 1->Sirtuin1","NF"
"29813","Plectin 1->H-Ras","NF"
"29814","Plectin 1->JNK2(MAPK9)","NF"
"29815","Plectin 1->p53","NF"
"29816","Plectin 1->Oct-3/4","NF"
"29817","Plectin 1->AML1 (RUNX1)","NF"
"29818","Plectin 1->PAK1","NF"
"29819","Plectin 1->KLF5","NF"
"29820","Plectin 1->HSP70","NF"
"29821","Plectin 1->SIK","NF"
"29822","Plectin 1->TFIIB","NF"
"29823","Plectin 1->Cyclin B1","NF"
"29824","Plectin 1->AFX1","NF"
"29825","Plectin 1->VIL2 (ezrin)","NF"
"29826","Plectin 1->CARM1","NF"
"29827","Plectin 1->TC21","NF"
"29828","Plectin 1->LEPR","NF"
"29829","Plectin 1->GRB2","NF"
"29830","Plectin 1->ATP1A1","NF"
"29831","Plectin 1->MEK1/2","NF"
"29832","Plectin 1->MITF","NF"
"29833","Plectin 1->MUC1","NF"
"29834","Plectin 1->ErbB3","NF"
"29835","Plectin 1->Itch","NF"
"29836","Plectin 1->LRP6","NF"
"29837","Plectin 1->EGR1","NF"
"29838","Plectin 1->PP1-cat","NF"
"29839","Plectin 1->GSK3A","NF"
"29840","Plectin 1->c-Fos","NF"
"29841","Plectin 1->YB-1","NF"
"29842","Plectin 1->PTEN","NF"
"29843","Plectin 1->N-Myc","NF"
"29844","Plectin 1->PIK3C3","NF"
"29845","Plectin 1->IRS-1","NF"
"29846","Plectin 1->JunB","NF"
"29847","Plectin 1->RelB (NF-kB subunit)","NF"
"29848","Plectin 1->Bcl-3","NF"
"29849","Plectin 1->BMAL1","NF"
"29850","Plectin 1->YY1","NF"
"29851","Plectin 1->Aurora-A","NF"
"29852","Plectin 1->ERK1 (MAPK3)","NF"
"29853","Plectin 1->c-Jun","NF"
"29854","Plectin 1->K-RAS","NF"
"29855","Plectin 1->Synapsin I","NF"
"29856","Plectin 1->PSD-95","NF"
"29857","Plectin 1->DNA-PK","NF"
"29858","Plectin 1->Laforin","NF"
"29859","Plectin 1->CBP","NF"
"29860","Plectin 1->Calpain 2(m)","NF"
"29861","Plectin 1->STAT5B","NF"
"29862","Plectin 1->PKC-delta","NF"
"29863","Plectin 1->STAT1","NF"
"29864","Plectin 1->MMP-2","NF"
"29865","Plectin 1->REV-ERBalpha","NF"
"29866","Plectin 1->PKC-alpha","NF"
"29867","Plectin 1->Axin1","NF"
"29868","Plectin 1->PKA-cat alpha","NF"
"29869","Plectin 1->PI-TP","NF"
"29870","Plectin 1->NR2B","NF"
"29871","Plectin 1->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"29872","Plectin 1->Rac1","NF"
"29873","Plectin 1->TGF-alpha","NF"
"29874","Plectin 1->IGF-1 receptor","NF"
"29875","Plectin 1->IKK (cat)","NF"
"29876","Plectin 1->JAK2","NF"
"29877","Plectin 1->SOS","NF"
"29878","Plectin 1->PDK (PDPK1)","NF"
"29879","Plectin 1->Shc","NF"
"29880","Plectin 1->I-kB","NF"
"29881","Plectin 1->APC protein","NF"
"29882","Plectin 1->Axin","NF"
"29883","Plectin 1->FRAT1","NF"
"29884","Plectin 1->HSF1","NF"
"29885","Plectin 1->IKK-gamma","NF"
"29886","Plectin 1->A-Raf-1","NF"
"29887","Plectin 1->ERK1/2","NF"
"29888","Plectin 1->ERK5 (MAPK7)","NF"
"29889","Plectin 1->Kinase MYT1","NF"
"29890","Plectin 1->CDC25B","NF"
"29891","Plectin 1->Gephyrin","NF"
"29892","Plectin 1->RIPK1","NF"
"29893","Plectin 1->RAP-1A","NF"
"29894","Plectin 1->VAV-2","NF"
"29895","Plectin 1->p120GAP","NF"
"29896","Plectin 1->ErbB2","NF"
"29897","Plectin 1->R-Ras","NF"
"29898","Plectin 1->CDC42","NF"
"29899","Plectin 1->JAK1","NF"
"29900","Plectin 1->SP1","NF"
"29901","Plectin 1->TCF7L2 (TCF4)","NF"
"29902","Plectin 1->Amphiregulin","NF"
"29903","Plectin 1->ILK","NF"
"29904","Plectin 1->Paxillin","NF"
"29905","Plectin 1->SHP-2","NF"
"29906","Plectin 1->Securin","NF"
"29907","Plectin 1->Raptor","NF"
"29908","Plectin 1->SynGAP","NF"
"29909","Plectin 1->RHEB2","NF"
"29910","Plectin 1->AFAP","NF"
"29911","Plectin 1->Progesterone receptor","NF"
"29912","Plectin 1->PP2A catalytic","NF"
"29913","Plectin 1->Talin","NF"
"29914","Plectin 1->Prolactin receptor","NF"
"29915","Plectin 1->CDC25A","NF"
"29916","Plectin 1->CDC25C","NF"
"29917","Plectin 1->RIPK2","NF"
"29918","Plectin 1->PKC-eta","NF"
"29919","Plectin 1->Rictor","NF"
"29920","Plectin 1->ESPL1","NF"
"29921","Plectin 1->PKC-theta","NF"
"29922","Plectin 1->NF-kB2 (p52)","NF"
"29923","Plectin 1->WDR3","NF"
"29924","Plectin 1->G-protein alpha-i2","NF"
"29925","Plectin 1->RXR","NF"
"29926","Plectin 1->PKC-epsilon","NF"
"29927","Plectin 1->GRP78","NF"
"29928","Plectin 1->PKC-mu","NF"
"29929","Plectin 1->NF-kB1 (p50)","NF"
"29930","Plectin 1->STAT5A","NF"
"29931","Plectin 1->COL1A2","NF"
"29932","Plectin 1->TRUB2","NF"
"29933","Plectin 1->Lef-1","NF"
"29934","Plectin 1->BRG1","NF"
"29935","Plectin 1->PKC-lambda/iota","NF"
"29936","Collagen I->MEK1(MAP2K1)","NF"
"29937","Collagen I->C/EBPalpha","NF"
"29938","Collagen I->MTOR","NF"
"29939","Collagen I->GSK3B","NF"
"29940","Collagen I->NF-kB","NF"
"29941","Collagen I->CREB1","NF"
"29942","Collagen I->ADAM17","NF"
"29943","Collagen I->RelA (p65 NF-kB subunit)","NF"
"29944","Collagen I->PRKAA1","NF"
"29945","Collagen I->SRC","NF"
"29946","Collagen I->ITGB4","NF"
"29947","Collagen I->E2F1","NF"
"29948","Collagen I->STK11","NF"
"29949","Collagen I->SREBP1 (nuclear)","NF"
"29950","Collagen I->FAP-1","NF"
"29951","Collagen I->c-IAP2","NF"
"29952","Collagen I->FOXO3A","NF"
"29953","Collagen I->PKA-cat (cAMP-dependent)","NF"
"29954","Collagen I->RPS6KB1","NF"
"29955","Collagen I->CaMKK2","NF"
"29956","Collagen I->DEPTOR","NF"
"29957","Collagen I->CDK1 (p34)","NF"
"29958","Collagen I->STAT3","NF"
"29959","Collagen I->MLK3(MAP3K11)","NF"
"29960","Collagen I->EGFR","NF"
"29961","Collagen I->p90Rsk","NF"
"29962","Collagen I->GSK3A/beta","NF"
"29963","Collagen I->TSC2","NF"
"29964","Collagen I->NF-AT1(NFATC2)","NF"
"29965","Collagen I->C/EBPbeta","NF"
"29966","Collagen I->c-Abl","NF"
"29967","Collagen I->p300","NF"
"29968","Collagen I->AKT(PKB)","NF"
"29969","Collagen I->BCL10","NF"
"29970","Collagen I->RPS6KA1","NF"
"29971","Collagen I->SRF","NF"
"29972","Collagen I->RACK1","NF"
"29973","Collagen I->ESR1 (nuclear)","NF"
"29974","Collagen I->TSC1","NF"
"29975","Collagen I->NCOA1 (SRC1)","NF"
"29976","Collagen I->MEK2(MAP2K2)","NF"
"29977","Collagen I->Cyclin D","NF"
"29978","Collagen I->HSP40","NF"
"29979","Collagen I->NF-AT2(NFATC1)","NF"
"29980","Collagen I->HNF4-alpha","NF"
"29981","Collagen I->c-Myc","NF"
"29982","Collagen I->NCOA3 (pCIP/SRC3)","NF"
"29983","Collagen I->GCR-alpha","NF"
"29984","Collagen I->Androgen receptor","NF"
"29985","Collagen I->PAX3","NF"
"29986","Collagen I->B-Raf","NF"
"29987","Collagen I->PLK1","NF"
"29988","Collagen I->RAF1","NF"
"29989","Collagen I->RARalpha","NF"
"29990","Collagen I->NRF2","NF"
"29991","Collagen I->ESR2","NF"
"29992","Collagen I->p73","NF"
"29993","Collagen I->NOTCH1 (NICD)","NF"
"29994","Collagen I->AKT1","NF"
"29995","Collagen I->FAK1","NF"
"29996","Collagen I->p70 S6 kinase2","NF"
"29997","Collagen I->IKK-beta","NF"
"29998","Collagen I->Wee1B","NF"
"29999","Collagen I->IQGAP1","NF"
"30000","Collagen I->Cyclin D1","NF"
"30001","Collagen I->PKC-zeta","NF"
"30002","Collagen I->p90RSK2(RPS6KA3)","NF"
"30003","Collagen I->PRKAB1","NF"
"30004","Collagen I->ERK2 (MAPK1)","NF"
"30005","Collagen I->ErbB4","NF"
"30006","Collagen I->Huntingtin","NF"
"30007","Collagen I->ETS1","NF"
"30008","Collagen I->M-Ras","NF"
"30009","Collagen I->Beta-catenin","NF"
"30010","Collagen I->Sirtuin1","NF"
"30011","Collagen I->H-Ras","NF"
"30012","Collagen I->JNK2(MAPK9)","NF"
"30013","Collagen I->p53","NF"
"30014","Collagen I->Oct-3/4","NF"
"30015","Collagen I->AML1 (RUNX1)","NF"
"30016","Collagen I->PAK1","NF"
"30017","Collagen I->KLF5","NF"
"30018","Collagen I->HSP70","NF"
"30019","Collagen I->SIK","NF"
"30020","Collagen I->TFIIB","NF"
"30021","Collagen I->Cyclin B1","NF"
"30022","Collagen I->AFX1","NF"
"30023","Collagen I->VIL2 (ezrin)","NF"
"30024","Collagen I->CARM1","NF"
"30025","Collagen I->TC21","NF"
"30026","Collagen I->LEPR","NF"
"30027","Collagen I->GRB2","NF"
"30028","Collagen I->ATP1A1","NF"
"30029","Collagen I->MEK1/2","NF"
"30030","Collagen I->MITF","NF"
"30031","Collagen I->MUC1","NF"
"30032","Collagen I->ErbB3","NF"
"30033","Collagen I->Itch","NF"
"30034","Collagen I->LRP6","NF"
"30035","Collagen I->EGR1","NF"
"30036","Collagen I->PP1-cat","NF"
"30037","Collagen I->GSK3A","NF"
"30038","Collagen I->c-Fos","NF"
"30039","Collagen I->YB-1","NF"
"30040","Collagen I->PTEN","NF"
"30041","Collagen I->N-Myc","NF"
"30042","Collagen I->PIK3C3","NF"
"30043","Collagen I->IRS-1","NF"
"30044","Collagen I->JunB","NF"
"30045","Collagen I->RelB (NF-kB subunit)","NF"
"30046","Collagen I->Bcl-3","NF"
"30047","Collagen I->BMAL1","NF"
"30048","Collagen I->YY1","NF"
"30049","Collagen I->Aurora-A","NF"
"30050","Collagen I->ERK1 (MAPK3)","NF"
"30051","Collagen I->c-Jun","NF"
"30052","Collagen I->K-RAS","NF"
"30053","Collagen I->Synapsin I","NF"
"30054","Collagen I->PSD-95","NF"
"30055","Collagen I->DNA-PK","NF"
"30056","Collagen I->Laforin","NF"
"30057","Collagen I->CBP","NF"
"30058","Collagen I->Calpain 2(m)","NF"
"30059","Collagen I->STAT5B","NF"
"30060","Collagen I->PKC-delta","NF"
"30061","Collagen I->STAT1","NF"
"30062","Collagen I->MMP-2","NF"
"30063","Collagen I->REV-ERBalpha","NF"
"30064","Collagen I->PKC-alpha","NF"
"30065","Collagen I->Axin1","NF"
"30066","Collagen I->PKA-cat alpha","NF"
"30067","Collagen I->PI-TP","NF"
"30068","Collagen I->NR2B","NF"
"30069","Collagen I->Plectin 1","NF"
"30070","Collagen I->PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2","NF"
"30071","Collagen I->Rac1","NF"
"30072","Collagen I->TGF-alpha","NF"
"30073","Collagen I->IGF-1 receptor","NF"
"30074","Collagen I->IKK (cat)","NF"
"30075","Collagen I->JAK2","NF"
"30076","Collagen I->SOS","NF"
"30077","Collagen I->PDK (PDPK1)","NF"
"30078","Collagen I->Shc","NF"
"30079","Collagen I->I-kB","NF"
"30080","Collagen I->APC protein","NF"
"30081","Collagen I->Axin","NF"
"30082","Collagen I->FRAT1","NF"
"30083","Collagen I->HSF1","NF"
"30084","Collagen I->IKK-gamma","NF"
"30085","Collagen I->A-Raf-1","NF"
"30086","Collagen I->ERK1/2","NF"
"30087","Collagen I->ERK5 (MAPK7)","NF"
"30088","Collagen I->Kinase MYT1","NF"
"30089","Collagen I->CDC25B","NF"
"30090","Collagen I->Gephyrin","NF"
"30091","Collagen I->RIPK1","NF"
"30092","Collagen I->RAP-1A","NF"
"30093","Collagen I->VAV-2","NF"
"30094","Collagen I->p120GAP","NF"
"30095","Collagen I->ErbB2","NF"
"30096","Collagen I->R-Ras","NF"
"30097","Collagen I->CDC42","NF"
"30098","Collagen I->JAK1","NF"
"30099","Collagen I->SP1","NF"
"30100","Collagen I->TCF7L2 (TCF4)","NF"
"30101","Collagen I->Amphiregulin","NF"
"30102","Collagen I->ILK","NF"
"30103","Collagen I->Paxillin","NF"
"30104","Collagen I->SHP-2","NF"
"30105","Collagen I->Securin","NF"
"30106","Collagen I->Raptor","NF"
"30107","Collagen I->SynGAP","NF"
"30108","Collagen I->RHEB2","NF"
"30109","Collagen I->AFAP","NF"
"30110","Collagen I->Progesterone receptor","NF"
"30111","Collagen I->PP2A catalytic","NF"
"30112","Collagen I->Talin","NF"
"30113","Collagen I->Prolactin receptor","NF"
"30114","Collagen I->CDC25A","NF"
"30115","Collagen I->CDC25C","NF"
"30116","Collagen I->RIPK2","NF"
"30117","Collagen I->PKC-eta","NF"
"30118","Collagen I->Rictor","NF"
"30119","Collagen I->ESPL1","NF"
"30120","Collagen I->PKC-theta","NF"
"30121","Collagen I->NF-kB2 (p52)","NF"
"30122","Collagen I->WDR3","NF"
"30123","Collagen I->G-protein alpha-i2","NF"
"30124","Collagen I->RXR","NF"
"30125","Collagen I->PKC-epsilon","NF"
"30126","Collagen I->GRP78","NF"
"30127","Collagen I->PKC-mu","NF"
"30128","Collagen I->NF-kB1 (p50)","NF"
"30129","Collagen I->STAT5A","NF"
"30130","Collagen I->COL1A2","NF"
"30131","Collagen I->TRUB2","NF"
"30132","Collagen I->Lef-1","NF"
"30133","Collagen I->BRG1","NF"
"30134","Collagen I->PKC-lambda/iota","NF"
"30135","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->MEK1(MAP2K1)","NF"
"30136","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->C/EBPalpha","NF"
"30137","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->MTOR","NF"
"30138","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->GSK3B","NF"
"30139","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NF-kB","NF"
"30140","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->CREB1","NF"
"30141","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ADAM17","NF"
"30142","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->RelA (p65 NF-kB subunit)","NF"
"30143","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PRKAA1","NF"
"30144","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->SRC","NF"
"30145","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ITGB4","NF"
"30146","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->E2F1","NF"
"30147","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->STK11","NF"
"30148","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->SREBP1 (nuclear)","NF"
"30149","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->FAP-1","NF"
"30150","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->c-IAP2","NF"
"30151","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->FOXO3A","NF"
"30152","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PKA-cat (cAMP-dependent)","NF"
"30153","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->RPS6KB1","NF"
"30154","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->CaMKK2","NF"
"30155","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->DEPTOR","NF"
"30156","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->CDK1 (p34)","NF"
"30157","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->STAT3","NF"
"30158","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->MLK3(MAP3K11)","NF"
"30159","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->EGFR","NF"
"30160","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->p90Rsk","NF"
"30161","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->GSK3A/beta","NF"
"30162","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->TSC2","NF"
"30163","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NF-AT1(NFATC2)","NF"
"30164","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->C/EBPbeta","NF"
"30165","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->c-Abl","NF"
"30166","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->p300","NF"
"30167","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->AKT(PKB)","NF"
"30168","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->BCL10","NF"
"30169","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->RPS6KA1","NF"
"30170","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->SRF","NF"
"30171","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->RACK1","NF"
"30172","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ESR1 (nuclear)","NF"
"30173","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->TSC1","NF"
"30174","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NCOA1 (SRC1)","NF"
"30175","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->MEK2(MAP2K2)","NF"
"30176","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Cyclin D","NF"
"30177","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->HSP40","NF"
"30178","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NF-AT2(NFATC1)","NF"
"30179","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->HNF4-alpha","NF"
"30180","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->c-Myc","NF"
"30181","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NCOA3 (pCIP/SRC3)","NF"
"30182","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->GCR-alpha","NF"
"30183","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Androgen receptor","NF"
"30184","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PAX3","NF"
"30185","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->B-Raf","NF"
"30186","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PLK1","NF"
"30187","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->RAF1","NF"
"30188","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->RARalpha","NF"
"30189","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NRF2","NF"
"30190","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ESR2","NF"
"30191","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->p73","NF"
"30192","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->NOTCH1 (NICD)","NF"
"30193","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->AKT1","NF"
"30194","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->FAK1","NF"
"30195","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->p70 S6 kinase2","NF"
"30196","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->IKK-beta","NF"
"30197","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Wee1B","NF"
"30198","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->IQGAP1","NF"
"30199","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Cyclin D1","NF"
"30200","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PKC-zeta","NF"
"30201","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->p90RSK2(RPS6KA3)","NF"
"30202","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PRKAB1","NF"
"30203","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ERK2 (MAPK1)","NF"
"30204","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ErbB4","NF"
"30205","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Huntingtin","NF"
"30206","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->ETS1","NF"
"30207","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->M-Ras","NF"
"30208","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Beta-catenin","NF"
"30209","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Sirtuin1","NF"
"30210","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->H-Ras","NF"
"30211","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->JNK2(MAPK9)","NF"
"30212","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->p53","NF"
"30213","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Oct-3/4","NF"
"30214","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->AML1 (RUNX1)","NF"
"30215","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->PAK1","NF"
"30216","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->KLF5","NF"
"30217","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->HSP70","NF"
"30218","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->SIK","NF"
"30219","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->TFIIB","NF"
"30220","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->Cyclin B1","NF"
"30221","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->AFX1","NF"
"30222","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->VIL2 (ezrin)","NF"
"30223","PtdIns(345)P3+H(2)O = PO(4)('3-)+PtdIns(45)P2->CARM1","NF"
