"","literature.path","explained.by"
"13687","K-RAS->SREBP1 (nuclear)","NF"
"13688","K-RAS->CREB1","NF"
"13689","K-RAS->WDR3","NF"
"13690","K-RAS->G-protein alpha-i2","NF"
"13691","K-RAS->PKA-cat alpha","NF"
"13692","K-RAS->PTEN","NF"
"13693","K-RAS->DNA-PK","NF"
"13694","K-RAS->GRP78","NF"
"13695","K-RAS->RARalpha","NF"
"13696","K-RAS->C/EBPalpha","NF"
"13697","K-RAS->GCR-alpha","NF"
"13698","K-RAS->PKC-mu","NF"
"13699","K-RAS->MEK1/2","NF"
"13700","K-RAS->ADAM17","NF"
"13701","K-RAS->STAT5A","NF"
"13702","K-RAS->ERK1/2","NF"
"13703","K-RAS->APC protein","NF"
"13704","K-RAS->BRG1","NF"
"13705","K-RAS->NF-kB1 (p50)","NF"
"13706","K-RAS->PKC-lambda/iota","NF"
"13707","R-Ras->MAP2K","NF"
"13708","R-Ras->SRC1","NF"
"13709","R-Ras->mTOR","NF"
"13710","R-Ras->NUR77","NF"
"13711","R-Ras->GSK3B","NF"
"13712","R-Ras->NF-kB","NF"
"13713","R-Ras->ITGB4","NF"
"13714","R-Ras->E2F1","NF"
"13715","R-Ras->LKB1","NF"
"13716","R-Ras->AMPK","NF"
"13717","R-Ras->c-IAP2","NF"
"13718","R-Ras->FOXO3A","NF"
"13719","R-Ras->P70S6K","NF"
"13720","R-Ras->CDK1","NF"
"13721","R-Ras->STAT3","NF"
"13722","R-Ras->MAP3K","NF"
"13723","R-Ras->GSK3A","NF"
"13724","R-Ras->Tuberin","NF"
"13725","R-Ras->C/EBPbeta","NF"
"13726","R-Ras->c-Abl","NF"
"13727","R-Ras->p300","NF"
"13728","R-Ras->AKT","NF"
"13729","R-Ras->ESR1","NF"
"13730","R-Ras->EGFR","NF"
"13731","R-Ras->Cyclin D","NF"
"13732","R-Ras->RAF1","NF"
"13733","R-Ras->Androgen receptor","NF"
"13734","R-Ras->HGF receptor (Met)","NF"
"13735","R-Ras->B-Raf","NF"
"13736","R-Ras->PKC","NF"
"13737","R-Ras->HSF1","NF"
"13738","R-Ras->NOTCH1 (NICD)","NF"
"13739","R-Ras->AKT1","NF"
"13740","R-Ras->FAK1","NF"
"13741","R-Ras->IKK-beta","NF"
"13742","R-Ras->Cyclin D1","NF"
"13743","R-Ras->PRKAB1","NF"
"13744","R-Ras->MAPK1","NF"
"13745","R-Ras->ErbB4","NF"
"13746","R-Ras->Beta-catenin","NF"
"13747","R-Ras->Sirtuin1","NF"
"13748","R-Ras->H-Ras","NF"
"13749","R-Ras->JNK2(MAPK9)","NF"
"13750","R-Ras->p53","NF"
"13751","R-Ras->PAK1","NF"
"13752","R-Ras->KLF5","NF"
"13753","R-Ras->HSP70","NF"
"13754","R-Ras->SIK","NF"
"13755","R-Ras->VIL2","NF"
"13756","R-Ras->CARM1","NF"
"13757","R-Ras->TC21","NF"
"13758","R-Ras->LEPR","NF"
"13759","R-Ras->GRB2","NF"
"13760","R-Ras->ETS1","NF"
"13761","R-Ras->MITF","NF"
"13762","R-Ras->MUC1","NF"
"13763","R-Ras->ErbB3","NF"
"13764","R-Ras->LRP6","NF"
"13765","R-Ras->NF-AT2(NFATC1)","NF"
"13766","R-Ras->PP1-cat","NF"
"13767","R-Ras->YB-1","NF"
"13768","R-Ras->PIK3C3","NF"
"13769","R-Ras->RelB (NF-kB subunit)","NF"
"13770","R-Ras->IGF-1 receptor","NF"
"13771","R-Ras->Bcl-3","NF"
"13772","R-Ras->c-Myc","NF"
"13773","R-Ras->Aurora-A","NF"
"13774","R-Ras->MAPK3","NF"
"13775","R-Ras->PRAS40","NF"
"13776","R-Ras->BCL10","NF"
"13777","R-Ras->EGR1","NF"
"13778","R-Ras->N-Myc","NF"
"13779","R-Ras->PP2A catalytic","NF"
"13780","R-Ras->STAT1","NF"
"13781","R-Ras->PRKAA1","NF"
"13782","R-Ras->PP2A cat (alpha)","NF"
"13783","R-Ras->PI-TP","NF"
"13784","R-Ras->STAT5B","NF"
"13785","R-Ras->c-Jun","NF"
"13786","R-Ras->JAK2","NF"
"13787","R-Ras->Axin","NF"
"13788","R-Ras->FRAT1","NF"
"13789","R-Ras->Shc","NF"
"13790","R-Ras->GRB10","NF"
"13791","R-Ras->RAP-1A","NF"
"13792","R-Ras->p120GAP","NF"
"13793","R-Ras->ErbB2","NF"
"13794","R-Ras->CDC42","NF"
"13795","R-Ras->JAK1","NF"
"13796","R-Ras->JunB","NF"
"13797","R-Ras->SP1","NF"
"13798","R-Ras->P90S6K","NF"
"13799","R-Ras->Paxillin","NF"
"13800","R-Ras->SHP-2","NF"
"13801","R-Ras->Securin","NF"
"13802","R-Ras->SRC","NF"
"13803","R-Ras->Raptor","NF"
"13804","R-Ras->RHEB2","NF"
"13805","R-Ras->Prolactin receptor","NF"
"13806","R-Ras->CDC25A","NF"
"13807","R-Ras->RIPK2","NF"
"13808","R-Ras->Rictor","NF"
"13809","R-Ras->BMAL1","NF"
"13810","R-Ras->ESPL1","NF"
"13811","R-Ras->AML1 (RUNX1)","NF"
"13812","R-Ras->DEPTOR","NF"
"13813","R-Ras->PLK1","NF"
"13814","R-Ras->ROCK1","NF"
"13815","R-Ras->YY1","NF"
"13816","R-Ras->PKC-theta","NF"
"13817","R-Ras->SREBP1 (nuclear)","NF"
"13818","R-Ras->CREB1","NF"
"13819","R-Ras->WDR3","NF"
"13820","R-Ras->G-protein alpha-i2","NF"
"13821","R-Ras->PKA-cat alpha","NF"
"13822","R-Ras->PTEN","NF"
"13823","R-Ras->DNA-PK","NF"
"13824","R-Ras->GRP78","NF"
"13825","R-Ras->RARalpha","NF"
"13826","R-Ras->C/EBPalpha","NF"
"13827","R-Ras->GCR-alpha","NF"
"13828","R-Ras->PKC-mu","NF"
"13829","R-Ras->MEK1/2","NF"
"13830","R-Ras->ADAM17","NF"
"13831","R-Ras->STAT5A","NF"
"13832","R-Ras->ERK1/2","NF"
"13833","R-Ras->APC protein","NF"
"13834","R-Ras->BRG1","NF"
"13835","R-Ras->NF-kB1 (p50)","NF"
"13836","R-Ras->PKC-lambda/iota","NF"
"13837","CDC42->MAP2K","NF"
"13838","CDC42->SRC1","NF"
"13839","CDC42->mTOR","NF"
"13840","CDC42->NUR77","NF"
"13841","CDC42->GSK3B","NF"
"13842","CDC42->NF-kB","NF"
"13843","CDC42->ITGB4","NF"
"13844","CDC42->E2F1","NF"
"13845","CDC42->LKB1","NF"
"13846","CDC42->AMPK","NF"
"13847","CDC42->c-IAP2","NF"
"13848","CDC42->FOXO3A","NF"
"13849","CDC42->P70S6K","NF"
"13850","CDC42->CDK1","NF"
"13851","CDC42->STAT3","NF"
"13852","CDC42->MAP3K","NF"
"13853","CDC42->GSK3A","NF"
"13854","CDC42->Tuberin","NF"
"13855","CDC42->C/EBPbeta","NF"
"13856","CDC42->c-Abl","NF"
"13857","CDC42->p300","NF"
"13858","CDC42->AKT","NF"
"13859","CDC42->ESR1","NF"
"13860","CDC42->EGFR","NF"
"13861","CDC42->Cyclin D","NF"
"13862","CDC42->RAF1","NF"
"13863","CDC42->Androgen receptor","NF"
"13864","CDC42->HGF receptor (Met)","NF"
"13865","CDC42->B-Raf","NF"
"13866","CDC42->PKC","NF"
"13867","CDC42->HSF1","NF"
"13868","CDC42->NOTCH1 (NICD)","NF"
"13869","CDC42->AKT1","NF"
"13870","CDC42->FAK1","NF"
"13871","CDC42->IKK-beta","NF"
"13872","CDC42->Cyclin D1","NF"
"13873","CDC42->PRKAB1","NF"
"13874","CDC42->MAPK1","NF"
"13875","CDC42->ErbB4","NF"
"13876","CDC42->Beta-catenin","NF"
"13877","CDC42->Sirtuin1","NF"
"13878","CDC42->H-Ras","NF"
"13879","CDC42->JNK2(MAPK9)","NF"
"13880","CDC42->p53","NF"
"13881","CDC42->PAK1","NF"
"13882","CDC42->KLF5","NF"
"13883","CDC42->HSP70","NF"
"13884","CDC42->SIK","NF"
"13885","CDC42->VIL2","NF"
"13886","CDC42->CARM1","NF"
"13887","CDC42->TC21","NF"
"13888","CDC42->LEPR","NF"
"13889","CDC42->GRB2","NF"
"13890","CDC42->ETS1","NF"
"13891","CDC42->MITF","NF"
"13892","CDC42->MUC1","NF"
"13893","CDC42->ErbB3","NF"
"13894","CDC42->LRP6","NF"
"13895","CDC42->NF-AT2(NFATC1)","NF"
"13896","CDC42->PP1-cat","NF"
"13897","CDC42->YB-1","NF"
"13898","CDC42->PIK3C3","NF"
"13899","CDC42->RelB (NF-kB subunit)","NF"
"13900","CDC42->IGF-1 receptor","NF"
"13901","CDC42->Bcl-3","NF"
"13902","CDC42->c-Myc","NF"
"13903","CDC42->Aurora-A","NF"
"13904","CDC42->MAPK3","NF"
"13905","CDC42->PRAS40","NF"
"13906","CDC42->BCL10","NF"
"13907","CDC42->EGR1","NF"
"13908","CDC42->N-Myc","NF"
"13909","CDC42->PP2A catalytic","NF"
"13910","CDC42->STAT1","NF"
"13911","CDC42->PRKAA1","NF"
"13912","CDC42->PP2A cat (alpha)","NF"
"13913","CDC42->PI-TP","NF"
"13914","CDC42->STAT5B","NF"
"13915","CDC42->c-Jun","NF"
"13916","CDC42->JAK2","NF"
"13917","CDC42->Axin","NF"
"13918","CDC42->FRAT1","NF"
"13919","CDC42->Shc","NF"
"13920","CDC42->GRB10","NF"
"13921","CDC42->RAP-1A","NF"
"13922","CDC42->p120GAP","NF"
"13923","CDC42->ErbB2","NF"
"13924","CDC42->JAK1","NF"
"13925","CDC42->JunB","NF"
"13926","CDC42->SP1","NF"
"13927","CDC42->P90S6K","NF"
"13928","CDC42->Paxillin","NF"
"13929","CDC42->SHP-2","NF"
"13930","CDC42->Securin","NF"
"13931","CDC42->SRC","NF"
"13932","CDC42->Raptor","NF"
"13933","CDC42->RHEB2","NF"
"13934","CDC42->Prolactin receptor","NF"
"13935","CDC42->CDC25A","NF"
"13936","CDC42->RIPK2","NF"
"13937","CDC42->Rictor","NF"
"13938","CDC42->BMAL1","NF"
"13939","CDC42->ESPL1","NF"
"13940","CDC42->AML1 (RUNX1)","NF"
"13941","CDC42->DEPTOR","NF"
"13942","CDC42->PLK1","NF"
"13943","CDC42->ROCK1","NF"
"13944","CDC42->YY1","NF"
"13945","CDC42->PKC-theta","NF"
"13946","CDC42->SREBP1 (nuclear)","NF"
"13947","CDC42->CREB1","NF"
"13948","CDC42->WDR3","NF"
"13949","CDC42->G-protein alpha-i2","NF"
"13950","CDC42->PKA-cat alpha","NF"
"13951","CDC42->PTEN","NF"
"13952","CDC42->DNA-PK","NF"
"13953","CDC42->GRP78","NF"
"13954","CDC42->RARalpha","NF"
"13955","CDC42->C/EBPalpha","NF"
"13956","CDC42->GCR-alpha","NF"
"13957","CDC42->PKC-mu","NF"
"13958","CDC42->MEK1/2","NF"
"13959","CDC42->ADAM17","NF"
"13960","CDC42->STAT5A","NF"
"13961","CDC42->ERK1/2","NF"
"13962","CDC42->APC protein","NF"
"13963","CDC42->BRG1","NF"
"13964","CDC42->NF-kB1 (p50)","NF"
"13965","CDC42->PKC-lambda/iota","NF"
"13966","JAK1->MAP2K","NF"
"13967","JAK1->SRC1","NF"
"13968","JAK1->mTOR","NF"
"13969","JAK1->NUR77","NF"
"13970","JAK1->GSK3B","NF"
"13971","JAK1->NF-kB","NF"
"13972","JAK1->ITGB4","NF"
"13973","JAK1->E2F1","NF"
"13974","JAK1->LKB1","NF"
"13975","JAK1->AMPK","NF"
"13976","JAK1->c-IAP2","NF"
"13977","JAK1->FOXO3A","NF"
"13978","JAK1->P70S6K","NF"
"13979","JAK1->CDK1","NF"
"13980","JAK1->STAT3","NF"
"13981","JAK1->MAP3K","NF"
"13982","JAK1->GSK3A","NF"
"13983","JAK1->Tuberin","NF"
"13984","JAK1->C/EBPbeta","NF"
"13985","JAK1->c-Abl","NF"
"13986","JAK1->p300","NF"
"13987","JAK1->AKT","NF"
"13988","JAK1->ESR1","NF"
"13989","JAK1->EGFR","NF"
"13990","JAK1->Cyclin D","NF"
"13991","JAK1->RAF1","NF"
"13992","JAK1->Androgen receptor","NF"
"13993","JAK1->HGF receptor (Met)","NF"
"13994","JAK1->B-Raf","NF"
"13995","JAK1->PKC","NF"
"13996","JAK1->HSF1","NF"
"13997","JAK1->NOTCH1 (NICD)","NF"
"13998","JAK1->AKT1","NF"
"13999","JAK1->FAK1","NF"
"14000","JAK1->IKK-beta","NF"
"14001","JAK1->Cyclin D1","NF"
"14002","JAK1->PRKAB1","NF"
"14003","JAK1->MAPK1","NF"
"14004","JAK1->ErbB4","NF"
"14005","JAK1->Beta-catenin","NF"
"14006","JAK1->Sirtuin1","NF"
"14007","JAK1->H-Ras","NF"
"14008","JAK1->JNK2(MAPK9)","NF"
"14009","JAK1->p53","NF"
"14010","JAK1->PAK1","NF"
"14011","JAK1->KLF5","NF"
"14012","JAK1->HSP70","NF"
"14013","JAK1->SIK","NF"
"14014","JAK1->VIL2","NF"
"14015","JAK1->CARM1","NF"
"14016","JAK1->TC21","NF"
"14017","JAK1->LEPR","NF"
"14018","JAK1->GRB2","NF"
"14019","JAK1->ETS1","NF"
"14020","JAK1->MITF","NF"
"14021","JAK1->MUC1","NF"
"14022","JAK1->ErbB3","NF"
"14023","JAK1->LRP6","NF"
"14024","JAK1->NF-AT2(NFATC1)","NF"
"14025","JAK1->PP1-cat","NF"
"14026","JAK1->YB-1","NF"
"14027","JAK1->PIK3C3","NF"
"14028","JAK1->RelB (NF-kB subunit)","NF"
"14029","JAK1->IGF-1 receptor","NF"
"14030","JAK1->Bcl-3","NF"
"14031","JAK1->c-Myc","NF"
"14032","JAK1->Aurora-A","NF"
"14033","JAK1->MAPK3","NF"
"14034","JAK1->PRAS40","NF"
"14035","JAK1->BCL10","NF"
"14036","JAK1->EGR1","NF"
"14037","JAK1->N-Myc","NF"
"14038","JAK1->PP2A catalytic","NF"
"14039","JAK1->STAT1","NF"
"14040","JAK1->PRKAA1","NF"
"14041","JAK1->PP2A cat (alpha)","NF"
"14042","JAK1->PI-TP","NF"
"14043","JAK1->STAT5B","NF"
"14044","JAK1->c-Jun","NF"
"14045","JAK1->JAK2","NF"
"14046","JAK1->Axin","NF"
"14047","JAK1->FRAT1","NF"
"14048","JAK1->Shc","NF"
"14049","JAK1->GRB10","NF"
"14050","JAK1->RAP-1A","NF"
"14051","JAK1->p120GAP","NF"
"14052","JAK1->ErbB2","NF"
"14053","JAK1->CDC42","NF"
"14054","JAK1->JunB","NF"
"14055","JAK1->SP1","NF"
"14056","JAK1->P90S6K","NF"
"14057","JAK1->Paxillin","NF"
"14058","JAK1->SHP-2","NF"
"14059","JAK1->Securin","NF"
"14060","JAK1->SRC","NF"
"14061","JAK1->Raptor","NF"
"14062","JAK1->RHEB2","NF"
"14063","JAK1->Prolactin receptor","NF"
"14064","JAK1->CDC25A","NF"
"14065","JAK1->RIPK2","NF"
"14066","JAK1->Rictor","NF"
"14067","JAK1->BMAL1","NF"
"14068","JAK1->ESPL1","NF"
"14069","JAK1->AML1 (RUNX1)","NF"
"14070","JAK1->DEPTOR","NF"
"14071","JAK1->PLK1","NF"
"14072","JAK1->ROCK1","NF"
"14073","JAK1->YY1","NF"
"14074","JAK1->PKC-theta","NF"
"14075","JAK1->SREBP1 (nuclear)","NF"
"14076","JAK1->CREB1","NF"
"14077","JAK1->WDR3","NF"
"14078","JAK1->G-protein alpha-i2","NF"
"14079","JAK1->PKA-cat alpha","NF"
"14080","JAK1->PTEN","NF"
"14081","JAK1->DNA-PK","NF"
"14082","JAK1->GRP78","NF"
"14083","JAK1->RARalpha","NF"
"14084","JAK1->C/EBPalpha","NF"
"14085","JAK1->GCR-alpha","NF"
"14086","JAK1->PKC-mu","NF"
"14087","JAK1->MEK1/2","NF"
"14088","JAK1->ADAM17","NF"
"14089","JAK1->STAT5A","NF"
"14090","JAK1->ERK1/2","NF"
"14091","JAK1->APC protein","NF"
"14092","JAK1->BRG1","NF"
"14093","JAK1->NF-kB1 (p50)","NF"
"14094","JAK1->PKC-lambda/iota","NF"
"14095","JunB->MAP2K","NF"
"14096","JunB->SRC1","NF"
"14097","JunB->mTOR","NF"
"14098","JunB->NUR77","NF"
"14099","JunB->GSK3B","NF"
"14100","JunB->NF-kB","NF"
"14101","JunB->ITGB4","NF"
"14102","JunB->E2F1","NF"
"14103","JunB->LKB1","NF"
"14104","JunB->AMPK","NF"
"14105","JunB->c-IAP2","NF"
"14106","JunB->FOXO3A","NF"
"14107","JunB->P70S6K","NF"
"14108","JunB->CDK1","NF"
"14109","JunB->STAT3","NF"
"14110","JunB->MAP3K","NF"
"14111","JunB->GSK3A","NF"
"14112","JunB->Tuberin","NF"
"14113","JunB->C/EBPbeta","NF"
"14114","JunB->c-Abl","NF"
"14115","JunB->p300","NF"
"14116","JunB->AKT","NF"
"14117","JunB->ESR1","NF"
"14118","JunB->EGFR","NF"
"14119","JunB->Cyclin D","NF"
"14120","JunB->RAF1","NF"
"14121","JunB->Androgen receptor","NF"
"14122","JunB->HGF receptor (Met)","NF"
"14123","JunB->B-Raf","NF"
"14124","JunB->PKC","NF"
"14125","JunB->HSF1","NF"
"14126","JunB->NOTCH1 (NICD)","NF"
"14127","JunB->AKT1","NF"
"14128","JunB->FAK1","NF"
"14129","JunB->IKK-beta","NF"
"14130","JunB->Cyclin D1","NF"
"14131","JunB->PRKAB1","NF"
"14132","JunB->MAPK1","NF"
"14133","JunB->ErbB4","NF"
"14134","JunB->Beta-catenin","NF"
"14135","JunB->Sirtuin1","NF"
"14136","JunB->H-Ras","NF"
"14137","JunB->JNK2(MAPK9)","NF"
"14138","JunB->p53","NF"
"14139","JunB->PAK1","NF"
"14140","JunB->KLF5","NF"
"14141","JunB->HSP70","NF"
"14142","JunB->SIK","NF"
"14143","JunB->VIL2","NF"
"14144","JunB->CARM1","NF"
"14145","JunB->TC21","NF"
"14146","JunB->LEPR","NF"
"14147","JunB->GRB2","NF"
"14148","JunB->ETS1","NF"
"14149","JunB->MITF","NF"
"14150","JunB->MUC1","NF"
"14151","JunB->ErbB3","NF"
"14152","JunB->LRP6","NF"
"14153","JunB->NF-AT2(NFATC1)","NF"
"14154","JunB->PP1-cat","NF"
"14155","JunB->YB-1","NF"
"14156","JunB->PIK3C3","NF"
"14157","JunB->RelB (NF-kB subunit)","NF"
"14158","JunB->IGF-1 receptor","NF"
"14159","JunB->Bcl-3","NF"
"14160","JunB->c-Myc","NF"
"14161","JunB->Aurora-A","NF"
"14162","JunB->MAPK3","NF"
"14163","JunB->PRAS40","NF"
"14164","JunB->BCL10","NF"
"14165","JunB->EGR1","NF"
"14166","JunB->N-Myc","NF"
"14167","JunB->PP2A catalytic","NF"
"14168","JunB->STAT1","NF"
"14169","JunB->PRKAA1","NF"
"14170","JunB->PP2A cat (alpha)","NF"
"14171","JunB->PI-TP","NF"
"14172","JunB->STAT5B","NF"
"14173","JunB->c-Jun","NF"
"14174","JunB->JAK2","NF"
"14175","JunB->Axin","NF"
"14176","JunB->FRAT1","NF"
"14177","JunB->Shc","NF"
"14178","JunB->GRB10","NF"
"14179","JunB->RAP-1A","NF"
"14180","JunB->p120GAP","NF"
"14181","JunB->ErbB2","NF"
"14182","JunB->CDC42","NF"
"14183","JunB->JAK1","NF"
"14184","JunB->SP1","NF"
"14185","JunB->P90S6K","NF"
"14186","JunB->Paxillin","NF"
"14187","JunB->SHP-2","NF"
"14188","JunB->Securin","NF"
"14189","JunB->SRC","NF"
"14190","JunB->Raptor","NF"
"14191","JunB->RHEB2","NF"
"14192","JunB->Prolactin receptor","NF"
"14193","JunB->CDC25A","NF"
"14194","JunB->RIPK2","NF"
"14195","JunB->Rictor","NF"
"14196","JunB->BMAL1","NF"
"14197","JunB->ESPL1","NF"
"14198","JunB->AML1 (RUNX1)","NF"
"14199","JunB->DEPTOR","NF"
"14200","JunB->PLK1","NF"
"14201","JunB->ROCK1","NF"
"14202","JunB->YY1","NF"
"14203","JunB->PKC-theta","NF"
"14204","JunB->SREBP1 (nuclear)","NF"
"14205","JunB->CREB1","NF"
"14206","JunB->WDR3","NF"
"14207","JunB->G-protein alpha-i2","NF"
"14208","JunB->PKA-cat alpha","NF"
"14209","JunB->PTEN","NF"
"14210","JunB->DNA-PK","NF"
"14211","JunB->GRP78","NF"
"14212","JunB->RARalpha","NF"
"14213","JunB->C/EBPalpha","NF"
"14214","JunB->GCR-alpha","NF"
"14215","JunB->PKC-mu","NF"
"14216","JunB->MEK1/2","NF"
"14217","JunB->ADAM17","NF"
"14218","JunB->STAT5A","NF"
"14219","JunB->ERK1/2","NF"
"14220","JunB->APC protein","NF"
"14221","JunB->BRG1","NF"
"14222","JunB->NF-kB1 (p50)","NF"
"14223","JunB->PKC-lambda/iota","NF"
"14224","SP1->MAP2K","NF"
"14225","SP1->SRC1","NF"
"14226","SP1->mTOR","NF"
"14227","SP1->NUR77","NF"
"14228","SP1->GSK3B","NF"
"14229","SP1->NF-kB","NF"
"14230","SP1->ITGB4","NF"
"14231","SP1->E2F1","NF"
"14232","SP1->LKB1","NF"
"14233","SP1->AMPK","NF"
"14234","SP1->c-IAP2","NF"
"14235","SP1->FOXO3A","NF"
"14236","SP1->P70S6K","NF"
"14237","SP1->CDK1","NF"
"14238","SP1->STAT3","NF"
"14239","SP1->MAP3K","NF"
"14240","SP1->GSK3A","NF"
"14241","SP1->Tuberin","NF"
"14242","SP1->C/EBPbeta","NF"
"14243","SP1->c-Abl","NF"
"14244","SP1->p300","NF"
"14245","SP1->AKT","NF"
"14246","SP1->ESR1","NF"
"14247","SP1->EGFR","NF"
"14248","SP1->Cyclin D","NF"
"14249","SP1->RAF1","NF"
"14250","SP1->Androgen receptor","NF"
"14251","SP1->HGF receptor (Met)","NF"
"14252","SP1->B-Raf","NF"
"14253","SP1->PKC","NF"
"14254","SP1->HSF1","NF"
"14255","SP1->NOTCH1 (NICD)","NF"
"14256","SP1->AKT1","NF"
"14257","SP1->FAK1","NF"
"14258","SP1->IKK-beta","NF"
"14259","SP1->Cyclin D1","NF"
"14260","SP1->PRKAB1","NF"
"14261","SP1->MAPK1","NF"
"14262","SP1->ErbB4","NF"
"14263","SP1->Beta-catenin","NF"
"14264","SP1->Sirtuin1","NF"
"14265","SP1->H-Ras","NF"
"14266","SP1->JNK2(MAPK9)","NF"
"14267","SP1->p53","NF"
"14268","SP1->PAK1","NF"
"14269","SP1->KLF5","NF"
"14270","SP1->HSP70","NF"
"14271","SP1->SIK","NF"
"14272","SP1->VIL2","NF"
"14273","SP1->CARM1","NF"
"14274","SP1->TC21","NF"
"14275","SP1->LEPR","NF"
"14276","SP1->GRB2","NF"
"14277","SP1->ETS1","NF"
"14278","SP1->MITF","NF"
"14279","SP1->MUC1","NF"
"14280","SP1->ErbB3","NF"
"14281","SP1->LRP6","NF"
"14282","SP1->NF-AT2(NFATC1)","NF"
"14283","SP1->PP1-cat","NF"
"14284","SP1->YB-1","NF"
"14285","SP1->PIK3C3","NF"
"14286","SP1->RelB (NF-kB subunit)","NF"
"14287","SP1->IGF-1 receptor","NF"
"14288","SP1->Bcl-3","NF"
"14289","SP1->c-Myc","NF"
"14290","SP1->Aurora-A","NF"
"14291","SP1->MAPK3","NF"
"14292","SP1->PRAS40","NF"
"14293","SP1->BCL10","NF"
"14294","SP1->EGR1","NF"
"14295","SP1->N-Myc","NF"
"14296","SP1->PP2A catalytic","NF"
"14297","SP1->STAT1","NF"
"14298","SP1->PRKAA1","NF"
"14299","SP1->PP2A cat (alpha)","NF"
"14300","SP1->PI-TP","NF"
"14301","SP1->STAT5B","NF"
"14302","SP1->c-Jun","NF"
"14303","SP1->JAK2","NF"
"14304","SP1->Axin","NF"
"14305","SP1->FRAT1","NF"
"14306","SP1->Shc","NF"
"14307","SP1->GRB10","NF"
"14308","SP1->RAP-1A","NF"
"14309","SP1->p120GAP","NF"
"14310","SP1->ErbB2","NF"
"14311","SP1->CDC42","NF"
"14312","SP1->JAK1","NF"
"14313","SP1->JunB","NF"
"14314","SP1->P90S6K","NF"
"14315","SP1->Paxillin","NF"
"14316","SP1->SHP-2","NF"
"14317","SP1->Securin","NF"
"14318","SP1->SRC","NF"
"14319","SP1->Raptor","NF"
"14320","SP1->RHEB2","NF"
"14321","SP1->Prolactin receptor","NF"
"14322","SP1->CDC25A","NF"
"14323","SP1->RIPK2","NF"
"14324","SP1->Rictor","NF"
"14325","SP1->BMAL1","NF"
"14326","SP1->ESPL1","NF"
"14327","SP1->AML1 (RUNX1)","NF"
"14328","SP1->DEPTOR","NF"
"14329","SP1->PLK1","NF"
"14330","SP1->ROCK1","NF"
"14331","SP1->YY1","NF"
"14332","SP1->PKC-theta","NF"
"14333","SP1->SREBP1 (nuclear)","NF"
"14334","SP1->CREB1","NF"
"14335","SP1->WDR3","NF"
"14336","SP1->G-protein alpha-i2","NF"
"14337","SP1->PKA-cat alpha","NF"
"14338","SP1->PTEN","NF"
"14339","SP1->DNA-PK","NF"
"14340","SP1->GRP78","NF"
"14341","SP1->RARalpha","NF"
"14342","SP1->C/EBPalpha","NF"
"14343","SP1->GCR-alpha","NF"
"14344","SP1->PKC-mu","NF"
"14345","SP1->MEK1/2","NF"
"14346","SP1->ADAM17","NF"
"14347","SP1->STAT5A","NF"
"14348","SP1->ERK1/2","NF"
"14349","SP1->APC protein","NF"
"14350","SP1->BRG1","NF"
"14351","SP1->NF-kB1 (p50)","NF"
"14352","SP1->PKC-lambda/iota","NF"
"14353","P90S6K->MAP2K","NF"
"14354","P90S6K->SRC1","NF"
"14355","P90S6K->mTOR","none"
"14356","P90S6K->NUR77","NF"
"14357","P90S6K->GSK3B","P90S6K->GSK3B"
"14358","P90S6K->NF-kB","NF"
"14359","P90S6K->ITGB4","P90S6K->ITGB4"
"14360","P90S6K->E2F1","NF"
"14361","P90S6K->LKB1","P90S6K->LKB1"
"14362","P90S6K->AMPK","NF"
"14363","P90S6K->c-IAP2","NF"
"14364","P90S6K->FOXO3A","NF"
"14365","P90S6K->P70S6K","NF"
"14366","P90S6K->CDK1","NF"
"14367","P90S6K->STAT3","NF"
"14368","P90S6K->MAP3K","NF"
"14369","P90S6K->GSK3A","P90S6K->GSK3A"
"14370","P90S6K->Tuberin","NF"
"14371","P90S6K->C/EBPbeta","NF"
"14372","P90S6K->c-Abl","NF"
"14373","P90S6K->p300","NF"
"14374","P90S6K->AKT","NF"
"14375","P90S6K->ESR1","NF"
"14376","P90S6K->EGFR","P90S6K->EGFR"
"14377","P90S6K->Cyclin D","NF"
"14378","P90S6K->RAF1","none"
"14379","P90S6K->Androgen receptor","NF"
"14380","P90S6K->HGF receptor (Met)","NF"
"14381","P90S6K->B-Raf","NF"
"14382","P90S6K->PKC","NF"
"14383","P90S6K->HSF1","NF"
"14384","P90S6K->NOTCH1 (NICD)","NF"
"14385","P90S6K->AKT1","NF"
"14386","P90S6K->FAK1","NF"
"14387","P90S6K->IKK-beta","NF"
"14388","P90S6K->Cyclin D1","NF"
"14389","P90S6K->PRKAB1","P90S6K->PRKAB1"
"14390","P90S6K->MAPK1","NF"
"14391","P90S6K->ErbB4","NF"
"14392","P90S6K->Beta-catenin","NF"
"14393","P90S6K->Sirtuin1","NF"
"14394","P90S6K->H-Ras","NF"
"14395","P90S6K->JNK2(MAPK9)","NF"
"14396","P90S6K->p53","NF"
"14397","P90S6K->PAK1","NF"
"14398","P90S6K->KLF5","NF"
"14399","P90S6K->HSP70","NF"
"14400","P90S6K->SIK","NF"
"14401","P90S6K->VIL2","NF"
"14402","P90S6K->CARM1","NF"
"14403","P90S6K->TC21","NF"
"14404","P90S6K->LEPR","P90S6K->LEPR"
"14405","P90S6K->GRB2","NF"
"14406","P90S6K->ETS1","NF"
"14407","P90S6K->MITF","NF"
"14408","P90S6K->MUC1","NF"
